"22063","General Guemes",22,"Chaco",2019,22,"Dengue",8,"De 20 a 24 anos",1
"22063","General Guemes",22,"Chaco",2019,24,"Dengue",8,"De 20 a 24 anos",1
"22063","General Guemes",22,"Chaco",2019,12,"Dengue",9,"De 25 a 34 anos",1
"22063","General Guemes",22,"Chaco",2019,14,"Dengue",9,"De 25 a 34 anos",1
"22063","General Guemes",22,"Chaco",2019,15,"Dengue",9,"De 25 a 34 anos",2
"22063","General Guemes",22,"Chaco",2019,16,"Dengue",9,"De 25 a 34 anos",1
"22063","General Guemes",22,"Chaco",2019,18,"Dengue",9,"De 25 a 34 anos",1
"22063","General Guemes",22,"Chaco",2019,19,"Dengue",9,"De 25 a 34 anos",4
"22063","General Guemes",22,"Chaco",2019,20,"Dengue",9,"De 25 a 34 anos",8
"22063","General Guemes",22,"Chaco",2019,21,"Dengue",9,"De 25 a 34 anos",1
"22063","General Guemes",22,"Chaco",2019,22,"Dengue",9,"De 25 a 34 anos",2
"22063","General Guemes",22,"Chaco",2019,17,"Dengue",10,"De 35 a 44 anos",1
"22063","General Guemes",22,"Chaco",2019,18,"Dengue",10,"De 35 a 44 anos",2
"22063","General Guemes",22,"Chaco",2019,19,"Dengue",10,"De 35 a 44 anos",3
"22063","General Guemes",22,"Chaco",2019,20,"Dengue",10,"De 35 a 44 anos",4
"22063","General Guemes",22,"Chaco",2019,21,"Dengue",10,"De 35 a 44 anos",3
"22063","General Guemes",22,"Chaco",2019,22,"Dengue",10,"De 35 a 44 anos",1
"22063","General Guemes",22,"Chaco",2019,12,"Dengue",11,"De 45 a 65 anos",1
"22063","General Guemes",22,"Chaco",2019,18,"Dengue",11,"De 45 a 65 anos",2
"22063","General Guemes",22,"Chaco",2019,19,"Dengue",11,"De 45 a 65 anos",5
"22063","General Guemes",22,"Chaco",2019,20,"Dengue",11,"De 45 a 65 anos",5
"22063","General Guemes",22,"Chaco",2019,21,"Dengue",11,"De 45 a 65 anos",6
"22063","General Guemes",22,"Chaco",2019,22,"Dengue",11,"De 45 a 65 anos",1
"22063","General Guemes",22,"Chaco",2019,19,"Dengue",5,"De 5 a 9 anos",2
"22063","General Guemes",22,"Chaco",2019,20,"Dengue",5,"De 5 a 9 anos",4
"22063","General Guemes",22,"Chaco",2019,20,"Dengue",12,"Mayores de 65 anos",2
"22063","General Guemes",22,"Chaco",2019,20,"Dengue",,"Sin Especificar",2
"22084","Libertador General San Martin",22,"Chaco",2019,36,"Dengue",4,"De 2 a 4 anos",1
"22098","Mayor Luis J. Fontana",22,"Chaco",2019,48,"Dengue",5,"De 5 a 9 anos",1
"22140","San Fernando",22,"Chaco",2019,11,"Dengue",6,"De 10 a 14 anos",1
"22140","San Fernando",22,"Chaco",2019,26,"Dengue",6,"De 10 a 14 anos",1
"22140","San Fernando",22,"Chaco",2019,19,"Dengue",8,"De 20 a 24 anos",1
"22140","San Fernando",22,"Chaco",2019,27,"Dengue",8,"De 20 a 24 anos",1
"22140","San Fernando",22,"Chaco",2019,13,"Dengue",9,"De 25 a 34 anos",1
"22140","San Fernando",22,"Chaco",2019,18,"Dengue",9,"De 25 a 34 anos",1
"22140","San Fernando",22,"Chaco",2019,19,"Dengue",9,"De 25 a 34 anos",1
"22140","San Fernando",22,"Chaco",2019,26,"Dengue",9,"De 25 a 34 anos",1
"22140","San Fernando",22,"Chaco",2019,21,"Dengue",10,"De 35 a 44 anos",1
"22140","San Fernando",22,"Chaco",2019,10,"Dengue",11,"De 45 a 65 anos",1
"22140","San Fernando",22,"Chaco",2019,11,"Dengue",11,"De 45 a 65 anos",1
